0,0,0,0
0.052339,0.0071692,0.0029119,0.0044231
0.10468,0.02782,0.011505,0.017364
0.15702,0.060743,0.02557,0.038346
0.20936,0.10483,0.044904,0.066917
0.2617,0.15905,0.069309,0.10264
0.31404,0.22246,0.098593,0.14511
0.36638,0.29421,0.13257,0.19394
0.41872,0.37348,0.17106,0.24873
0.47105,0.45956,0.21389,0.30915
0.52339,0.55176,0.26088,0.37485
0.57573,0.64945,0.31187,0.4455
0.62807,0.75209,0.3667,0.5208
0.68041,0.85914,0.42521,0.60046
0.73275,0.97012,0.48726,0.68419
0.78509,1.0846,0.55269,0.77172
0.83743,1.2021,0.62137,0.8628
0.88977,1.3224,0.69315,0.9572
0.94211,1.445,0.7679,1.0547
0.99445,1.5697,0.84549,1.155
1.0468,1.6961,0.92579,1.2581
1.0991,1.824,1.0087,1.3635
1.1515,1.9532,1.094,1.4712
1.2038,2.0834,1.1818,1.5811
1.2561,2.2145,1.2717,1.6928
1.3085,2.3462,1.3638,1.8063
1.3608,2.4808,1.458,1.9214
1.4132,2.6168,1.554,2.038
1.4655,2.7533,1.6519,2.1558
1.5178,2.8901,1.7515,2.2749
1.5702,3.0271,1.8528,2.3951
1.6225,3.164,1.9556,2.5161
1.6749,3.3009,2.0599,2.638
1.7272,3.4376,2.1656,2.7607
1.7795,3.574,2.2721,2.8839
1.8319,3.7101,2.3791,3.0077
1.8842,3.8457,2.4872,3.1319
1.9366,3.9808,2.5963,3.2565
1.9889,4.1149,2.706,3.3811
2.0412,4.2384,2.8128,3.5003
2.0936,4.3483,2.9141,3.611
2.1459,4.4459,3.0108,3.7138
2.1983,4.5322,3.1029,3.8091
2.2506,4.608,3.1904,3.8972
2.3029,4.674,3.2736,3.9785
2.3553,4.7372,3.3526,4.0533
2.4076,4.7976,3.4276,4.122
2.46,4.8502,3.4986,4.1848
2.5123,4.8957,3.5658,4.2421
2.5646,4.9344,3.6293,4.2941
2.617,4.967,3.6892,4.341
2.6693,4.9937,3.7457,4.3832
2.7216,5.0149,3.7989,4.4209
2.774,5.0414,3.8488,4.4543
2.8263,5.0647,3.8957,4.4836
2.8787,5.0836,3.9395,4.509
2.931,5.0982,3.9805,4.5308
2.9833,5.109,4.0126,4.5491
3.0357,5.116,4.033,4.5641
3.088,5.1196,4.0506,4.576
3.1404,5.12,4.0656,4.5849
3.1927,5.1173,4.0782,4.5911
3.245,5.1118,4.0883,4.5946
3.2974,5.1036,4.0963,4.5956
3.3497,5.0931,4.102,4.5943
3.4021,5.0957,4.0953,4.5907
3.4544,5.0959,4.0789,4.585
3.5067,5.0937,4.061,4.5773
3.5591,5.0892,4.0418,4.5677
3.6114,5.0826,4.0213,4.5564
3.6638,5.0739,3.9998,4.5435
3.7161,5.0633,3.9771,4.5289
3.7684,5.0509,3.9536,4.5129
3.8208,5.0367,3.9291,4.4955
3.8731,5.0208,3.9039,4.4768
3.9255,5.0035,3.8779,4.4569
3.9778,4.9846,3.8513,4.4359
4.0301,4.9643,3.824,4.4137
4.0825,4.9428,3.7962,4.3906
4.1348,4.92,3.768,4.3666
4.1872,4.896,3.7392,4.3417
4.2395,4.8729,3.7101,4.316
4.2918,4.8496,3.6807,4.2895
4.3442,4.8259,3.6509,4.2624
4.3965,4.8057,3.6187,4.2346
4.4488,4.7845,3.5863,4.2062
4.5012,4.7623,3.5539,4.1772
4.5535,4.7392,3.5214,4.1478
4.6059,4.7152,3.4889,4.1179
4.6582,4.6908,3.4564,4.0876
4.7105,4.6701,3.4239,4.0569
4.7629,4.6486,3.3914,4.0259
4.8152,4.6264,3.3589,3.9945
4.8676,4.6036,3.3265,3.9629
4.9199,4.5802,3.2942,3.931
4.9722,4.5562,3.262,3.8989
5.0246,4.5317,3.23,3.8666
5.0769,4.5066,3.198,3.8342
5.1293,4.4811,3.1662,3.8016
5.1816,4.4551,3.1346,3.7689
