0,0,0,0
0.051412,0.0075392,0.00079131,0.0015981
0.10282,0.028255,0.0031493,0.0063052
0.15424,0.059683,0.0070503,0.013994
0.20565,0.099804,0.012471,0.024543
0.25706,0.14696,0.019388,0.037832
0.30847,0.19979,0.027779,0.053747
0.35988,0.25719,0.03762,0.07218
0.4113,0.31824,0.04889,0.093024
0.46271,0.38219,0.061567,0.11618
0.51412,0.44844,0.075628,0.14154
0.56553,0.51648,0.091052,0.16901
0.61695,0.58745,0.10782,0.19851
0.66836,0.65982,0.12591,0.22995
0.71977,0.73321,0.14529,0.26323
0.77118,0.80737,0.16596,0.29828
0.82259,0.88209,0.18788,0.33502
0.87401,0.95719,0.21104,0.37337
0.92542,1.0325,0.23542,0.41326
0.97683,1.108,0.261,0.45462
1.0282,1.1835,0.28776,0.49737
1.0797,1.2589,0.31568,0.54146
1.1311,1.3342,0.34475,0.58681
1.1825,1.4093,0.37493,0.63338
1.2339,1.4842,0.40622,0.68109
1.2853,1.5588,0.43859,0.7299
1.3367,1.6331,0.47203,0.77975
1.3881,1.7071,0.50652,0.83058
1.4395,1.7807,0.54205,0.88234
1.491,1.8539,0.57858,0.93499
1.5424,1.9268,0.61612,0.98848
1.5938,1.9992,0.65463,1.0428
1.6452,2.0713,0.69411,1.0978
1.6966,2.143,0.73453,1.1535
1.748,2.2142,0.77588,1.2099
1.7994,2.285,0.81815,1.2669
1.8508,2.3554,0.86131,1.3246
1.9022,2.4254,0.90536,1.3827
1.9537,2.4945,0.95024,1.4413
2.0051,2.5528,0.99492,1.4985
2.0565,2.5985,1.0389,1.5529
2.1079,2.6337,1.0821,1.6048
2.1593,2.6601,1.1246,1.6542
2.2107,2.6792,1.1664,1.7012
2.2621,2.6923,1.2075,1.746
2.3135,2.7003,1.248,1.7886
2.365,2.7041,1.2877,1.8291
2.4164,2.7045,1.3268,1.8676
2.4678,2.702,1.3652,1.9041
2.5192,2.697,1.403,1.9387
2.5706,2.69,1.4401,1.9714
2.622,2.6823,1.4766,2.0025
2.6734,2.675,1.5124,2.0318
2.7248,2.6664,1.5477,2.0595
2.7763,2.6568,1.5823,2.0857
2.8277,2.6463,1.6163,2.1104
2.8791,2.635,1.6497,2.1336
2.9305,2.6263,1.6825,2.1554
2.9819,2.6258,1.7116,2.1758
3.0333,2.6241,1.7381,2.195
3.0847,2.6212,1.7638,2.2129
3.1361,2.6172,1.7887,2.2296
3.1876,2.6122,1.813,2.2452
3.239,2.6064,1.8365,2.2596
3.2904,2.5997,1.8593,2.273
3.3418,2.5924,1.8814,2.2853
3.3932,2.6001,1.9028,2.2967
3.4446,2.6075,1.9236,2.3071
3.496,2.6138,1.9437,2.3166
3.5474,2.6192,1.9632,2.3252
3.5988,2.6236,1.982,2.333
3.6503,2.6272,2.0003,2.3399
3.7017,2.6299,2.0166,2.3461
3.7531,2.6317,2.0272,2.3515
3.8045,2.6328,2.0281,2.3562
3.8559,2.6331,2.0284,2.3602
3.9073,2.6328,2.023,2.3636
3.9587,2.633,2.0159,2.3663
4.0101,2.6427,2.0086,2.3684
4.0616,2.6517,2.0009,2.3699
4.113,2.66,1.9931,2.3708
4.1644,2.6676,1.985,2.3712
4.2158,2.6746,1.9767,2.371
4.2672,2.6809,1.9683,2.3704
4.3186,2.6896,1.9596,2.3693
4.37,2.6997,1.9508,2.3677
4.4214,2.7092,1.9419,2.3657
4.4729,2.7181,1.9329,2.3632
4.5243,2.7265,1.9237,2.3604
4.5757,2.7343,1.9125,2.3571
4.6271,2.7416,1.9009,2.3535
4.6785,2.7484,1.8893,2.3495
4.7299,2.7547,1.8778,2.3452
4.7813,2.7605,1.8663,2.3406
4.8327,2.7658,1.8548,2.3357
4.8842,2.7706,1.8435,2.3304
4.9356,2.7749,1.8321,2.3249
4.987,2.7788,1.8209,2.3191
5.0384,2.7823,1.8097,2.313
5.0898,2.7853,1.7985,2.3067
