0,0,0,0
0.051515,1.6691,0.9764,1.2939
0.10303,3.3179,1.952,2.5794
0.15455,4.9466,2.9269,3.8565
0.20606,6.5556,3.9011,5.1254
0.25758,8.1475,4.8744,6.3859
0.30909,9.721,5.847,7.6383
0.36061,11.276,6.8189,8.8825
0.41212,12.814,7.79,10.119
0.46364,14.333,8.7603,11.347
0.51515,15.836,9.7241,12.567
0.56667,17.32,10.686,13.779
0.61818,18.788,11.645,14.983
0.6697,20.239,12.602,16.179
0.72121,21.673,13.558,17.368
0.77273,23.09,14.511,18.549
0.82424,24.491,15.463,19.722
0.87576,25.876,16.412,20.888
0.92727,27.245,17.36,22.045
0.97879,28.598,18.305,23.196
1.0303,29.936,19.249,24.339
1.0818,31.258,20.191,25.474
1.1333,32.566,21.13,26.602
1.1848,33.868,22.068,27.723
1.2364,35.155,23.004,28.836
1.2879,36.428,23.938,29.943
1.3394,37.688,24.87,31.042
1.3909,38.933,25.8,32.134
1.4424,40.165,26.728,33.218
1.4939,41.384,27.654,34.296
1.5455,42.589,28.578,35.367
1.597,43.781,29.501,36.43
1.6485,44.96,30.421,37.487
1.7,46.126,31.34,38.537
1.7515,47.283,32.256,39.58
1.803,48.432,33.171,40.616
1.8545,49.57,34.084,41.646
1.9061,50.695,34.995,42.668
1.9576,51.808,35.904,43.685
2.0091,52.909,36.811,44.694
2.0606,53.089,36.849,44.922
2.1121,52.509,36.76,44.607
2.1636,51.936,36.664,44.316
2.2152,51.403,36.568,44.028
2.2667,50.905,36.472,43.741
2.3182,50.412,36.376,43.456
2.3697,49.924,36.281,43.173
2.4212,49.441,36.185,42.892
2.4727,49.032,36.09,42.613
2.5242,48.661,35.97,42.336
2.5758,48.292,35.808,42.06
2.6273,47.927,35.645,41.786
2.6788,47.564,35.484,41.514
2.7303,47.204,35.323,41.244
2.7818,46.847,35.163,40.975
2.8333,46.492,35.004,40.709
2.8848,46.14,34.845,40.444
2.9364,45.791,34.687,40.18
2.9879,45.444,34.505,39.919
3.0394,45.1,34.32,39.659
3.0909,44.773,34.093,39.401
3.1424,44.494,33.834,39.144
3.1939,44.216,33.576,38.889
3.2455,43.941,33.321,38.636
3.297,43.673,33.068,38.385
3.3485,43.44,32.816,38.135
3.4,43.209,32.52,37.887
3.4515,42.979,32.183,37.64
3.503,42.75,31.85,37.395
3.5545,42.523,31.52,37.151
3.6061,42.297,31.193,36.91
3.6576,42.072,30.87,36.669
3.7091,41.9,30.551,36.431
3.7606,41.781,30.234,36.193
3.8121,41.662,29.921,35.958
3.8636,41.543,29.611,35.724
3.9152,41.425,29.304,35.491
3.9667,41.307,28.969,35.26
4.0182,41.19,28.636,35.031
4.0697,41.073,28.307,34.803
4.1212,40.956,27.982,34.576
4.1727,40.84,27.66,34.351
4.2242,40.723,27.325,34.127
4.2758,40.615,26.988,33.905
4.3273,40.526,26.654,33.684
4.3788,40.437,26.325,33.465
4.4303,40.348,25.999,33.247
4.4818,40.26,25.678,33.031
4.5333,40.171,25.361,32.816
4.5848,40.083,25.047,32.602
4.6364,39.995,24.738,32.39
4.6879,39.908,24.432,32.179
4.7394,39.82,24.13,31.97
4.7909,39.733,23.832,31.761
4.8424,39.646,23.537,31.555
4.8939,39.559,23.246,31.349
4.9455,39.472,22.959,31.145
4.997,39.386,22.675,30.942
5.0485,39.299,22.395,30.741
5.1,39.213,22.118,30.541
