0,0,0,0
0.052339,1.9067,1.4359,1.7256
0.10468,3.7698,2.8485,3.4163
0.15702,5.5903,4.238,5.0729
0.20936,7.3693,5.6048,6.6959
0.2617,9.1075,6.9494,8.2861
0.31404,10.806,8.272,9.8442
0.36638,12.466,9.5731,11.371
0.41872,14.088,10.853,12.867
0.47105,15.673,12.112,14.332
0.52339,17.221,13.35,15.768
0.57573,18.734,14.569,17.175
0.62807,20.213,15.767,18.553
0.68041,21.658,16.946,19.904
0.73275,23.069,18.106,21.227
0.78509,24.449,19.246,22.523
0.83743,25.797,20.369,23.793
0.88977,27.114,21.473,25.038
0.94211,28.401,22.558,26.257
0.99445,29.659,23.627,27.452
1.0468,30.888,24.677,28.623
1.0991,32.089,25.711,29.77
1.1515,33.262,26.728,30.893
1.2038,34.409,27.728,31.994
1.2561,35.53,28.712,33.073
1.3085,36.624,29.68,34.13
1.3608,37.694,30.632,35.165
1.4132,38.74,31.565,36.18
1.4655,39.761,32.48,37.174
1.5178,40.759,33.38,38.148
1.5702,41.735,34.265,39.103
1.6225,42.688,35.135,40.038
1.6749,43.619,35.991,40.954
1.7272,44.529,36.832,41.851
1.7795,45.418,37.66,42.731
1.8319,46.287,38.468,43.592
1.8842,47.136,39.256,44.437
1.9366,47.59,40.03,45.245
1.9889,47.434,40.115,45.452
2.0412,46.608,39.404,45.011
2.0936,45.673,38.706,44.173
2.1459,44.719,38.02,43.143
2.1983,43.859,37.347,42.072
2.2506,43.015,36.685,41.061
2.3029,42.188,36.035,40.162
2.3553,41.376,35.396,39.376
2.4076,40.581,34.769,38.652
2.46,39.823,34.153,37.898
2.5123,39.08,33.548,37.132
2.5646,38.351,32.915,36.381
2.617,37.635,32.286,35.645
2.6693,36.933,31.669,34.925
2.7216,36.244,31.064,34.219
2.774,35.568,30.411,33.527
2.8263,34.904,29.688,32.849
2.8787,34.253,28.982,32.185
2.931,33.614,28.292,31.534
2.9833,32.987,27.619,30.897
3.0357,32.372,26.962,30.272
3.088,31.768,26.32,29.66
3.1404,31.233,25.694,29.06
3.1927,30.752,25.069,28.473
3.245,30.279,24.45,27.897
3.2974,29.814,23.845,27.333
3.3497,29.355,23.256,26.78
3.4021,28.903,22.681,26.239
3.4544,28.459,22.12,25.708
3.5067,28.021,21.573,25.189
3.5591,27.59,21.04,24.679
3.6114,27.165,20.52,24.18
3.6638,26.748,20.013,23.691
3.7161,26.336,19.518,23.212
3.7684,25.931,19.035,22.743
3.8208,25.532,18.565,22.283
3.8731,25.139,18.106,21.833
3.9255,24.753,17.658,21.391
3.9778,24.372,17.222,20.959
4.0301,23.997,16.796,20.535
4.0825,23.628,16.381,20.12
4.1348,23.264,15.976,19.713
4.1872,22.906,15.581,19.315
4.2395,22.554,15.196,18.924
4.2918,22.207,14.82,18.541
4.3442,21.865,14.454,18.167
4.3965,21.529,14.096,17.799
4.4488,21.198,13.748,17.439
4.5012,20.872,13.408,17.087
4.5535,20.551,13.077,16.741
4.6059,20.235,12.753,16.403
4.6582,19.923,12.438,16.071
4.7105,19.617,12.131,15.746
4.7629,19.315,11.831,15.428
4.8152,19.018,11.538,15.116
4.8676,18.725,11.253,14.81
4.9199,18.437,10.975,14.511
4.9722,18.154,10.704,14.218
5.0246,17.874,10.439,13.93
5.0769,17.6,10.181,13.648
5.1293,17.329,9.9292,13.372
5.1816,17.062,9.6837,13.102
