0,0,0,0
0.051412,2.8889,2.5047,2.6972
0.10282,5.756,4.9965,5.3777
0.15424,8.6014,7.4756,8.0416
0.20565,11.425,9.9418,10.689
0.25706,14.228,12.395,13.32
0.30847,17.01,14.836,15.935
0.35988,19.77,17.265,18.534
0.4113,22.51,19.681,21.117
0.46271,25.229,22.084,23.684
0.51412,27.928,24.475,26.235
0.56553,30.606,26.854,28.77
0.61695,33.265,29.221,31.29
0.66836,35.903,31.575,33.794
0.71977,38.521,33.917,36.283
0.77118,41.119,36.248,38.756
0.82259,43.698,38.566,41.214
0.87401,46.258,40.872,43.657
0.92542,48.798,43.167,46.085
0.97683,51.319,45.45,48.498
1.0282,53.821,47.721,50.896
1.0797,56.304,49.98,53.279
1.1311,58.768,52.228,55.648
1.1825,61.214,54.464,58.002
1.2339,63.641,56.688,60.341
1.2853,66.051,58.901,62.666
1.3367,68.441,61.103,64.977
1.3881,70.814,63.294,67.273
1.4395,73.169,65.473,69.555
1.491,75.507,67.641,71.823
1.5424,77.826,69.798,74.078
1.5938,80.128,71.943,76.318
1.6452,82.413,74.078,78.544
1.6966,84.681,76.202,80.757
1.748,86.931,78.315,82.956
1.7994,89.165,80.417,85.141
1.8508,91.381,82.508,87.313
1.9022,93.581,84.588,89.472
1.9537,94.891,85.428,91.217
2.0051,93.993,84.801,90.6
2.0565,93.303,84.407,90.043
2.1079,92.599,83.973,89.487
2.1593,91.901,83.541,88.935
2.2107,91.208,83.111,88.387
2.2621,90.521,82.684,87.842
2.3135,89.838,82.259,87.3
2.365,89.161,81.836,86.761
2.4164,88.489,81.415,86.226
2.4678,87.822,80.996,85.694
2.5192,87.258,80.579,85.166
2.5706,86.713,80.165,84.64
2.622,86.207,79.753,84.118
2.6734,85.703,79.343,83.599
2.7248,85.203,78.935,83.084
2.7763,84.706,78.529,82.571
2.8277,84.211,78.125,82.062
2.8791,83.719,77.714,81.556
2.9305,83.231,77.287,81.053
2.9819,82.745,76.861,80.553
3.0333,82.262,76.438,80.056
3.0847,81.781,75.984,79.562
3.1361,81.304,75.533,79.071
3.1876,80.829,75.084,78.584
3.239,80.357,74.582,78.099
3.2904,79.888,74.043,77.617
3.3418,79.422,73.507,77.138
3.3932,78.958,72.975,76.663
3.4446,78.497,72.447,76.19
3.496,78.039,71.923,75.72
3.5474,77.583,71.402,75.253
3.5988,77.13,70.886,74.789
3.6503,76.74,70.373,74.327
3.7017,76.359,69.863,73.869
3.7531,75.98,69.358,73.413
3.8045,75.603,68.856,72.96
3.8559,75.227,68.358,72.51
3.9073,74.854,67.863,72.063
3.9587,74.482,67.372,71.619
4.0101,74.113,66.885,71.177
4.0616,73.745,66.401,70.738
4.113,73.379,65.92,70.302
4.1644,73.014,65.443,69.868
4.2158,72.652,64.97,69.437
4.2672,72.291,64.5,69.009
4.3186,71.932,64.033,68.583
4.37,71.575,63.57,68.16
4.4214,71.22,63.11,67.74
4.4729,70.867,62.653,67.322
4.5243,70.515,62.2,66.906
4.5757,70.165,61.75,66.494
4.6271,69.816,61.303,66.084
4.6785,69.47,60.859,65.676
4.7299,69.125,60.419,65.271
4.7813,68.782,59.982,64.868
4.8327,68.44,59.548,64.468
4.8842,68.101,59.117,64.071
4.9356,67.763,58.689,63.675
4.987,67.426,58.264,63.283
5.0384,67.092,57.843,62.892
5.0898,66.759,57.424,62.504
